txn_id,customer_id,product_id,ts,date,month,country,region,category,status,currency,amount,amount_usd
t0004192,c00283,p0006,2025-03-11 18:13:00+00:00,2025-03-11,2025-03,ES,EU,electronics,paid,BRL,117.32,21.1176
t0010263,c02489,p0065,2025-03-11 19:04:00+00:00,2025-03-11,2025-03,AR,LATAM,books,paid,USD,23.15,23.15
t0017675,c01246,p0095,2025-03-11 19:07:00+00:00,2025-03-11,2025-03,US,,beauty,refunded,EUR,48.43,52.3044
t0008598,c00029,p0040,2025-03-11 19:07:00+00:00,2025-03-11,2025-03,AR,LATAM,clothing,paid,USD,147.24,147.24
t0008899,c02802,p0097,2025-03-11 19:08:00+00:00,2025-03-11,2025-03,NL,EU,clothing,cancelled,BRL,84.59,15.2262
t0000415,c03094,p0044,2025-03-11 19:23:00+00:00,2025-03-11,2025-03,CL,LATAM,toys,paid,USD,15.96,15.96
t0007805,c01526,p0035,2025-03-11 19:24:00+00:00,2025-03-11,2025-03,CA,,sports,paid,MXN,131.37,7.619460000000001
t0001380,c03311,p0071,2025-03-11 19:26:00+00:00,2025-03-11,2025-03,US,,beauty,paid,EUR,23.66,25.5528
t0000568,c00301,p0089,2025-03-11 19:27:00+00:00,2025-03-11,2025-03,AR,LATAM,toys,paid,USD,17.4,17.4
t0016701,c01596,p0044,2025-03-11 19:31:00+00:00,2025-03-11,2025-03,DE,EU,toys,paid,EUR,30.68,33.1344
t0011584,c02979,p0077,2025-03-11 19:35:00+00:00,2025-03-11,2025-03,ES,EU,beauty,paid,USD,51.77,51.77
t0000470,c03123,p0112,2025-03-11 20:09:00+00:00,2025-03-11,2025-03,US,,electronics,paid,USD,131.51,131.51
t0004454,c00738,p0048,2025-03-11 20:20:00+00:00,2025-03-11,2025-03,NL,EU,clothing,paid,EUR,55.86,60.3288
t0019822,c03048,p0076,2025-03-11 20:41:00+00:00,2025-03-11,2025-03,ES,EU,beauty,paid,USD,87.28,87.28
t0016179,c00779,p0030,2025-03-11 20:53:00+00:00,2025-03-11,2025-03,FR,EU,electronics,paid,EUR,191.66,206.99280000000002
t0004579,c00894,p0082,2025-03-11 20:53:00+00:00,2025-03-11,2025-03,PT,EU,home,paid,USD,48.53,48.53
t0017004,c00930,p0101,2025-03-11 21:00:00+00:00,2025-03-11,2025-03,BR,LATAM,electronics,paid,MXN,140.41,8.14378
t0005753,c02929,p0100,2025-03-11 21:02:00+00:00,2025-03-11,2025-03,DE,EU,electronics,paid,BRL,405.93,73.06739999999999
t0004292,c02118,p0007,2025-03-11 21:05:00+00:00,2025-03-11,2025-03,MX,LATAM,electronics,paid,USD,434.09,434.09
t0007812,c03234,p0057,2025-03-11 21:06:00+00:00,2025-03-11,2025-03,US,,electronics,paid,BRL,211.01,37.9818
t0010578,c01298,p0039,2025-03-11 21:07:00+00:00,2025-03-11,2025-03,US,,home,paid,USD,26.66,26.66
t0012309,c02489,p0024,2025-03-11 21:11:00+00:00,2025-03-11,2025-03,AR,LATAM,books,paid,EUR,11.19,12.0852
t0007858,c02464,p0084,2025-03-11 21:13:00+00:00,2025-03-11,2025-03,CA,,electronics,refunded,USD,193.44,193.44
t0010818,c00992,p0082,2025-03-11 21:29:00+00:00,2025-03-11,2025-03,CA,,home,paid,EUR,25.02,27.021600000000003
t0017902,c01052,p0071,2025-03-11 21:51:00+00:00,2025-03-11,2025-03,AR,LATAM,beauty,paid,USD,14.64,14.64
t0014975,c00092,p0005,2025-03-11 21:52:00+00:00,2025-03-11,2025-03,US,,electronics,refunded,USD,374.56,374.56
t0007213,c03074,p0073,2025-03-11 22:05:00+00:00,2025-03-11,2025-03,BR,LATAM,electronics,cancelled,USD,336.4,336.4
t0000985,c02404,p0026,2025-03-11 22:14:00+00:00,2025-03-11,2025-03,DE,EU,beauty,paid,USD,91.06,91.06
t0005876,c00069,p0076,2025-03-11 22:18:00+00:00,2025-03-11,2025-03,CL,LATAM,beauty,refunded,USD,39.37,39.37
t0019490,c02112,p0090,2025-03-11 22:19:00+00:00,2025-03-11,2025-03,ES,EU,clothing,paid,MXN,70.33,4.07914
t0001366,c02373,p0039,2025-03-11 22:19:00+00:00,2025-03-11,2025-03,US,,home,paid,MXN,218.02,12.64516
t0004224,c03152,p0103,2025-03-11 22:28:00+00:00,2025-03-11,2025-03,CO,LATAM,books,paid,MXN,24.15,1.4007
t0005457,c01502,p0041,2025-03-11 22:36:00+00:00,2025-03-11,2025-03,DE,EU,electronics,paid,USD,118.42,118.42
t0018542,c02927,p0012,2025-03-11 23:44:00+00:00,2025-03-11,2025-03,PE,LATAM,sports,paid,USD,58.19,58.19
t0012632,c02618,p0043,2025-03-12 02:42:00+00:00,2025-03-12,2025-03,IT,EU,electronics,paid,BRL,156.28,28.130399999999998
t0003788,c00754,p0028,2025-03-12 04:55:00+00:00,2025-03-12,2025-03,CL,LATAM,clothing,paid,EUR,78.3,84.56400000000001
t0011917,c02622,p0102,2025-03-12 05:10:00+00:00,2025-03-12,2025-03,US,,home,cancelled,MXN,99.45,5.7681000000000004
t0010764,c01503,p0119,2025-03-12 05:24:00+00:00,2025-03-12,2025-03,US,,toys,paid,USD,42.31,42.31
t0005587,c01843,p0008,2025-03-12 05:44:00+00:00,2025-03-12,2025-03,FR,EU,toys,refunded,MXN,21.07,1.2220600000000001
t0006634,c00285,p0082,2025-03-12 07:34:00+00:00,2025-03-12,2025-03,US,,home,paid,MXN,104.38,6.05404
t0014927,c01230,p0019,2025-03-12 08:02:00+00:00,2025-03-12,2025-03,,,clothing,paid,USD,62.87,62.87
t0004290,c02798,p0083,2025-03-12 08:10:00+00:00,2025-03-12,2025-03,IT,EU,books,paid,MXN,10.58,0.6136400000000001
t0014212,c03420,p0118,2025-03-12 09:25:00+00:00,2025-03-12,2025-03,PE,LATAM,electronics,refunded,USD,105.57,105.57
t0004670,c01723,p0031,2025-03-12 09:28:00+00:00,2025-03-12,2025-03,CA,,home,refunded,EUR,20.99,22.6692
t0004714,c01626,p0083,2025-03-12 09:58:00+00:00,2025-03-12,2025-03,US,,books,paid,MXN,21.05,1.2209
t0010624,c00734,p0070,2025-03-12 10:02:00+00:00,2025-03-12,2025-03,PT,EU,sports,paid,EUR,104.0,112.32000000000001
t0000833,c01988,p0106,2025-03-12 10:07:00+00:00,2025-03-12,2025-03,CL,LATAM,books,paid,USD,40.51,40.51
t0005517,c00914,p0017,2025-03-12 10:11:00+00:00,2025-03-12,2025-03,CO,LATAM,books,paid,EUR,29.41,31.762800000000002
t0021124,c01150,p0014,2025-03-12 10:16:00+00:00,2025-03-12,2025-03,SE,EU,books,refunded,EUR,36.24,39.1392
t0013558,c00413,p0018,2025-03-12 10:17:00+00:00,2025-03-12,2025-03,MX,LATAM,clothing,paid,USD,57.33,57.33
t0000148,c01978,p0105,2025-03-12 10:24:00+00:00,2025-03-12,2025-03,CO,LATAM,toys,paid,USD,78.65,78.65
t0010042,c01843,p0066,2025-03-12 10:27:00+00:00,2025-03-12,2025-03,FR,EU,home,paid,MXN,78.06,4.527480000000001
t0003568,c03188,p0073,2025-03-12 10:38:00+00:00,2025-03-12,2025-03,ES,EU,electronics,paid,MXN,309.38,17.94404
t0019669,c02805,p0018,2025-03-12 10:51:00+00:00,2025-03-12,2025-03,US,,clothing,paid,USD,53.23,53.23
t0003905,c01926,p0005,2025-03-12 10:52:00+00:00,2025-03-12,2025-03,US,,electronics,paid,USD,107.53,107.53
t0017762,c01953,p0102,2025-03-12 10:56:00+00:00,2025-03-12,2025-03,ES,EU,home,refunded,EUR,80.2,86.61600000000001
t0003464,c01272,p0116,2025-03-12 11:11:00+00:00,2025-03-12,2025-03,CL,LATAM,toys,refunded,USD,22.27,22.27
t0016632,c02790,p0038,2025-03-12 11:12:00+00:00,2025-03-12,2025-03,SE,EU,electronics,paid,BRL,103.01,18.5418
t0019427,c01048,p0053,2025-03-12 11:21:00+00:00,2025-03-12,2025-03,MX,LATAM,sports,paid,USD,30.52,30.52
t0014538,c00824,p0019,2025-03-12 11:23:00+00:00,2025-03-12,2025-03,SE,EU,clothing,cancelled,USD,75.29,75.29
t0002079,c01551,p0093,2025-03-12 11:27:00+00:00,2025-03-12,2025-03,FR,EU,beauty,cancelled,BRL,42.1,7.578
t0020664,c01846,p0105,2025-03-12 11:27:00+00:00,2025-03-12,2025-03,BR,LATAM,toys,paid,USD,20.78,20.78
t0020574,c02257,p0111,2025-03-12 11:27:00+00:00,2025-03-12,2025-03,ES,EU,books,paid,USD,13.92,13.92
t0001187,c00219,p0110,2025-03-12 11:34:00+00:00,2025-03-12,2025-03,,,electronics,paid,MXN,203.97,11.83026
t0009093,c01423,p0015,2025-03-12 11:44:00+00:00,2025-03-12,2025-03,SE,EU,electronics,paid,USD,121.16,121.16
t0012190,c00878,p0099,2025-03-12 11:45:00+00:00,2025-03-12,2025-03,ES,EU,electronics,paid,MXN,256.05,14.850900000000001
t0017021,c00749,p0004,2025-03-12 11:52:00+00:00,2025-03-12,2025-03,IT,EU,home,paid,USD,15.67,15.67
t0001829,c00485,p0052,2025-03-12 11:56:00+00:00,2025-03-12,2025-03,CA,,beauty,refunded,BRL,16.4,2.9519999999999995
t0002447,c01061,p0007,2025-03-12 12:07:00+00:00,2025-03-12,2025-03,US,,electronics,paid,EUR,287.75,310.77000000000004
t0000585,c02984,p0014,2025-03-12 12:35:00+00:00,2025-03-12,2025-03,AR,LATAM,books,cancelled,BRL,13.22,2.3796
t0019568,c03190,p0101,2025-03-12 12:53:00+00:00,2025-03-12,2025-03,PE,LATAM,electronics,paid,EUR,222.32,240.1056
t0017106,c01340,p0082,2025-03-12 12:54:00+00:00,2025-03-12,2025-03,PE,LATAM,home,paid,EUR,26.23,28.328400000000002
t0021670,c02128,p0090,2025-03-12 13:02:00+00:00,2025-03-12,2025-03,CL,LATAM,clothing,cancelled,USD,51.45,51.45
t0016820,c01526,p0095,2025-03-12 13:04:00+00:00,2025-03-12,2025-03,CA,,beauty,paid,EUR,101.03,109.11240000000001
t0012699,c01142,p0035,2025-03-12 13:31:00+00:00,2025-03-12,2025-03,NL,EU,sports,paid,USD,30.17,30.17
t0007633,c02425,p0067,2025-03-12 13:50:00+00:00,2025-03-12,2025-03,US,,electronics,paid,MXN,69.57,4.03506
t0014052,c01520,p0084,2025-03-12 14:01:00+00:00,2025-03-12,2025-03,US,,electronics,paid,MXN,409.87,23.772460000000002
t0008162,c02320,p0058,2025-03-12 14:06:00+00:00,2025-03-12,2025-03,AR,LATAM,electronics,refunded,USD,169.67,169.67
t0017476,c02682,p0012,2025-03-12 14:13:00+00:00,2025-03-12,2025-03,FR,EU,sports,paid,USD,21.66,21.66
t0020309,c00847,p0082,2025-03-12 14:21:00+00:00,2025-03-12,2025-03,PE,LATAM,home,paid,MXN,41.28,2.3942400000000004
t0021559,c03054,p0057,2025-03-12 14:58:00+00:00,2025-03-12,2025-03,ES,EU,electronics,refunded,USD,291.13,291.13
t0013164,c00162,p0068,2025-03-12 15:17:00+00:00,2025-03-12,2025-03,US,,beauty,refunded,USD,65.09,65.09
t0003391,c01115,p0014,2025-03-12 15:53:00+00:00,2025-03-12,2025-03,US,,books,paid,MXN,13.04,0.75632
t0021279,c03451,p0019,2025-03-12 16:16:00+00:00,2025-03-12,2025-03,US,,clothing,paid,USD,54.36,54.36
t0004799,c00497,p0007,2025-03-12 16:18:00+00:00,2025-03-12,2025-03,FR,EU,electronics,refunded,USD,417.92,417.92
t0019494,c02188,p0086,2025-03-12 16:41:00+00:00,2025-03-12,2025-03,US,,books,paid,USD,15.81,15.81
t0010582,c02415,p0060,2025-03-12 18:11:00+00:00,2025-03-12,2025-03,US,,books,paid,USD,17.33,17.33
t0015128,c01447,p0009,2025-03-12 18:31:00+00:00,2025-03-12,2025-03,ES,EU,home,paid,USD,70.47,70.47
t0018602,c02466,p0119,2025-03-12 19:02:00+00:00,2025-03-12,2025-03,US,,toys,paid,USD,76.1,76.1
t0010780,c00680,p0062,2025-03-12 19:03:00+00:00,2025-03-12,2025-03,US,,books,paid,USD,48.97,48.97
t0005614,c02080,p0010,2025-03-12 19:18:00+00:00,2025-03-12,2025-03,US,,beauty,refunded,EUR,74.88,80.8704
t0017798,c01780,p0108,2025-03-12 19:31:00+00:00,2025-03-12,2025-03,BR,LATAM,beauty,paid,EUR,68.05,73.494
t0005536,c00992,p0025,2025-03-12 19:33:00+00:00,2025-03-12,2025-03,CA,,clothing,paid,USD,45.22,45.22
t0005452,c00332,p0001,2025-03-12 19:48:00+00:00,2025-03-12,2025-03,ES,EU,books,paid,EUR,7.72,8.3376
t0007662,c03140,p0004,2025-03-12 20:03:00+00:00,2025-03-12,2025-03,PE,LATAM,home,paid,USD,60.02,60.02
t0005140,c01932,p0042,2025-03-12 20:21:00+00:00,2025-03-12,2025-03,NL,EU,clothing,paid,USD,17.22,17.22
t0016686,c02785,p0093,2025-03-12 20:34:00+00:00,2025-03-12,2025-03,CL,LATAM,beauty,paid,USD,42.18,42.18
t0004077,c00826,p0002,2025-03-12 20:38:00+00:00,2025-03-12,2025-03,NL,EU,sports,cancelled,USD,67.43,67.43
t0016986,c00685,p0073,2025-03-12 20:47:00+00:00,2025-03-12,2025-03,CA,,electronics,refunded,USD,83.98,83.98
t0019431,c00601,p0051,2025-03-12 20:47:00+00:00,2025-03-12,2025-03,US,,sports,paid,USD,27.87,27.87
t0010931,c00331,p0067,2025-03-12 20:57:00+00:00,2025-03-12,2025-03,AR,LATAM,electronics,paid,USD,257.75,257.75
t0001751,c00135,p0072,2025-03-12 20:58:00+00:00,2025-03-12,2025-03,SE,EU,electronics,paid,USD,332.19,332.19
t0014161,c02731,p0048,2025-03-12 21:01:00+00:00,2025-03-12,2025-03,PE,LATAM,clothing,refunded,USD,23.36,23.36
t0017911,c01676,p0066,2025-03-12 21:26:00+00:00,2025-03-12,2025-03,ES,EU,home,paid,USD,22.59,22.59
t0019521,c02598,p0071,2025-03-12 21:28:00+00:00,2025-03-12,2025-03,BR,LATAM,beauty,paid,EUR,70.28,75.9024
t0001089,c01412,p0117,2025-03-12 21:50:00+00:00,2025-03-12,2025-03,FR,EU,beauty,paid,USD,34.19,34.19
t0012896,c01330,p0009,2025-03-12 21:54:00+00:00,2025-03-12,2025-03,FR,EU,home,paid,EUR,24.55,26.514000000000003
t0006748,c00039,p0073,2025-03-12 21:54:00+00:00,2025-03-12,2025-03,BR,LATAM,electronics,paid,USD,203.31,203.31
t0012422,c01883,p0074,2025-03-12 22:27:00+00:00,2025-03-12,2025-03,PE,LATAM,beauty,paid,EUR,23.73,25.628400000000003
t0009341,c02538,p0003,2025-03-12 22:49:00+00:00,2025-03-12,2025-03,FR,EU,beauty,cancelled,USD,20.66,20.66
t0016219,c01725,p0113,2025-03-12 22:55:00+00:00,2025-03-12,2025-03,IT,EU,sports,paid,USD,54.28,54.28
t0004380,c01751,p0028,2025-03-12 23:19:00+00:00,2025-03-12,2025-03,CA,,clothing,paid,EUR,81.13,87.6204
t0007926,c00145,p0058,2025-03-13 00:20:00+00:00,2025-03-13,2025-03,US,,electronics,paid,EUR,625.68,675.7343999999999
t0011401,c01080,p0005,2025-03-13 00:32:00+00:00,2025-03-13,2025-03,BR,LATAM,electronics,refunded,USD,318.09,318.09
t0001124,c02222,p0116,2025-03-13 01:03:00+00:00,2025-03-13,2025-03,BR,LATAM,toys,paid,USD,24.87,24.87
t0003940,c02702,p0035,2025-03-13 03:50:00+00:00,2025-03-13,2025-03,SE,EU,sports,paid,USD,135.95,135.95
t0002254,c01495,p0032,2025-03-13 04:48:00+00:00,2025-03-13,2025-03,,,electronics,refunded,MXN,385.74,22.37292
t0000244,c02980,p0114,2025-03-13 06:15:00+00:00,2025-03-13,2025-03,US,,beauty,paid,EUR,26.84,28.9872
t0018767,c02035,p0097,2025-03-13 06:42:00+00:00,2025-03-13,2025-03,AR,LATAM,clothing,paid,BRL,39.86,7.174799999999999
t0018070,c02382,p0046,2025-03-13 07:16:00+00:00,2025-03-13,2025-03,PE,LATAM,home,refunded,EUR,111.32,120.2256
t0017013,c02021,p0109,2025-03-13 07:20:00+00:00,2025-03-13,2025-03,US,,books,refunded,USD,25.46,25.46
t0014347,c02152,p0074,2025-03-13 07:33:00+00:00,2025-03-13,2025-03,IT,EU,beauty,paid,USD,25.47,25.47
t0009543,c03138,p0104,2025-03-13 08:15:00+00:00,2025-03-13,2025-03,CO,LATAM,clothing,paid,USD,26.32,26.32
t0000485,c02021,p0022,2025-03-13 08:17:00+00:00,2025-03-13,2025-03,US,,electronics,cancelled,MXN,283.64,16.45112
t0013024,c01790,p0087,2025-03-13 08:56:00+00:00,2025-03-13,2025-03,CA,,beauty,refunded,EUR,68.13,73.5804
t0003810,c00392,p0099,2025-03-13 09:56:00+00:00,2025-03-13,2025-03,CA,,electronics,refunded,EUR,187.92,202.9536
t0014008,c01147,p0067,2025-03-13 10:11:00+00:00,2025-03-13,2025-03,PT,EU,electronics,paid,USD,145.07,145.07
t0015826,c00566,p0044,2025-03-13 10:21:00+00:00,2025-03-13,2025-03,SE,EU,toys,paid,EUR,15.74,16.999200000000002
t0002895,c03239,p0061,2025-03-13 10:28:00+00:00,2025-03-13,2025-03,US,,clothing,paid,BRL,89.63,16.133399999999998
t0021127,c00053,p0044,2025-03-13 10:38:00+00:00,2025-03-13,2025-03,MX,LATAM,toys,refunded,USD,49.1,49.1
t0001500,c02871,p0006,2025-03-13 10:43:00+00:00,2025-03-13,2025-03,FR,EU,electronics,paid,EUR,389.55,420.71400000000006
t0013099,c01975,p0052,2025-03-13 10:50:00+00:00,2025-03-13,2025-03,PE,LATAM,beauty,cancelled,EUR,56.34,60.84720000000001
t0010837,c00464,p0023,2025-03-13 10:59:00+00:00,2025-03-13,2025-03,CA,,books,refunded,EUR,20.78,22.442400000000003
t0011294,c02257,p0071,2025-03-13 11:07:00+00:00,2025-03-13,2025-03,ES,EU,beauty,paid,EUR,22.87,24.699600000000004
t0004734,c03167,p0049,2025-03-13 11:09:00+00:00,2025-03-13,2025-03,PT,EU,home,paid,USD,163.99,163.99
t0021056,c02355,p0079,2025-03-13 11:10:00+00:00,2025-03-13,2025-03,US,,books,paid,MXN,25.01,1.4505800000000002
t0008103,c00082,p0120,2025-03-13 11:26:00+00:00,2025-03-13,2025-03,CO,LATAM,clothing,paid,EUR,79.57,85.9356
t0010427,c01101,p0021,2025-03-13 11:49:00+00:00,2025-03-13,2025-03,MX,LATAM,home,paid,USD,74.24,74.24
t0005314,c01299,p0040,2025-03-13 12:20:00+00:00,2025-03-13,2025-03,US,,clothing,refunded,EUR,73.57,79.4556
t0006396,c01635,p0065,2025-03-13 12:28:00+00:00,2025-03-13,2025-03,PT,EU,books,paid,EUR,16.54,17.8632
t0006329,c02339,p0089,2025-03-13 13:10:00+00:00,2025-03-13,2025-03,MX,LATAM,toys,paid,USD,10.62,10.62
t0011366,c00861,p0059,2025-03-13 13:36:00+00:00,2025-03-13,2025-03,AR,LATAM,electronics,paid,USD,108.98,108.98
t0021455,c00504,p0040,2025-03-13 13:36:00+00:00,2025-03-13,2025-03,CO,LATAM,clothing,paid,EUR,24.46,26.416800000000002
t0003652,c02490,p0008,2025-03-13 14:09:00+00:00,2025-03-13,2025-03,CA,,toys,paid,USD,60.47,60.47
t0003518,c01107,p0100,2025-03-13 14:10:00+00:00,2025-03-13,2025-03,PE,LATAM,electronics,paid,USD,103.56,103.56
t0003390,c00316,p0019,2025-03-13 14:14:00+00:00,2025-03-13,2025-03,MX,LATAM,clothing,paid,USD,29.98,29.98
t0004476,c01057,p0011,2025-03-13 14:18:00+00:00,2025-03-13,2025-03,SE,EU,electronics,cancelled,USD,325.11,325.11
t0011260,c02294,p0028,2025-03-13 14:43:00+00:00,2025-03-13,2025-03,IT,EU,clothing,paid,USD,20.71,20.71
t0015912,c00667,p0103,2025-03-13 14:46:00+00:00,2025-03-13,2025-03,US,,books,paid,USD,16.83,16.83
t0011057,c02251,p0001,2025-03-13 15:34:00+00:00,2025-03-13,2025-03,US,,books,refunded,EUR,13.07,14.1156
t0017552,c00114,p0035,2025-03-13 15:55:00+00:00,2025-03-13,2025-03,BR,LATAM,sports,paid,MXN,44.12,2.55896
t0008633,c01213,p0074,2025-03-13 16:46:00+00:00,2025-03-13,2025-03,CA,,beauty,paid,USD,22.45,22.45
t0002228,c01138,p0006,2025-03-13 16:48:00+00:00,2025-03-13,2025-03,NL,EU,electronics,paid,MXN,282.2,16.3676
t0018676,c01116,p0024,2025-03-13 16:59:00+00:00,2025-03-13,2025-03,AR,LATAM,books,refunded,EUR,26.67,28.803600000000003
t0016355,c00783,p0005,2025-03-13 17:18:00+00:00,2025-03-13,2025-03,IT,EU,electronics,paid,BRL,182.9,32.922
t0021638,c01854,p0018,2025-03-13 17:20:00+00:00,2025-03-13,2025-03,US,,clothing,refunded,BRL,33.02,5.9436
t0001511,c01211,p0070,2025-03-13 17:36:00+00:00,2025-03-13,2025-03,MX,LATAM,sports,paid,USD,20.22,20.22
t0013257,c03155,p0108,2025-03-13 17:45:00+00:00,2025-03-13,2025-03,ES,EU,beauty,cancelled,USD,19.46,19.46
t0001551,c01257,p0057,2025-03-13 18:10:00+00:00,2025-03-13,2025-03,BR,LATAM,electronics,refunded,MXN,253.19,14.68502
t0011731,c00532,p0053,2025-03-13 18:41:00+00:00,2025-03-13,2025-03,US,,sports,paid,USD,74.03,74.03
t0010159,c02071,p0004,2025-03-13 19:05:00+00:00,2025-03-13,2025-03,CL,LATAM,home,paid,EUR,56.14,60.63120000000001
t0015994,c00367,p0057,2025-03-13 19:06:00+00:00,2025-03-13,2025-03,US,,electronics,refunded,EUR,314.61,339.77880000000005
t0005279,c02691,p0094,2025-03-13 19:21:00+00:00,2025-03-13,2025-03,NL,EU,home,paid,USD,60.13,60.13
t0006518,c00089,p0080,2025-03-13 19:49:00+00:00,2025-03-13,2025-03,SE,EU,electronics,cancelled,USD,98.44,98.44
t0017754,c01132,p0060,2025-03-13 20:10:00+00:00,2025-03-13,2025-03,IT,EU,books,refunded,USD,15.78,15.78
t0020353,c03146,p0112,2025-03-13 20:24:00+00:00,2025-03-13,2025-03,US,,electronics,paid,EUR,265.4,286.632
t0011924,c03248,p0078,2025-03-13 20:41:00+00:00,2025-03-13,2025-03,US,,electronics,paid,MXN,411.28,23.85424
t0019796,c01325,p0050,2025-03-13 20:48:00+00:00,2025-03-13,2025-03,CA,,electronics,refunded,USD,454.65,454.65
t0018293,c00961,p0021,2025-03-13 20:52:00+00:00,2025-03-13,2025-03,SE,EU,home,paid,EUR,118.81,128.31480000000002
t0010357,c01216,p0077,2025-03-13 21:07:00+00:00,2025-03-13,2025-03,US,,beauty,refunded,USD,104.75,104.75
t0015121,c01286,p0005,2025-03-13 21:18:00+00:00,2025-03-13,2025-03,CA,,electronics,cancelled,BRL,157.0,28.259999999999998
t0017979,c00450,p0109,2025-03-13 21:32:00+00:00,2025-03-13,2025-03,FR,EU,books,paid,EUR,15.31,16.5348
t0014804,c01764,p0041,2025-03-13 21:33:00+00:00,2025-03-13,2025-03,CO,LATAM,electronics,paid,USD,203.83,203.83
t0001630,c00751,p0097,2025-03-13 21:37:00+00:00,2025-03-13,2025-03,CA,,clothing,paid,MXN,56.04,3.2503200000000003
t0018549,c03110,p0086,2025-03-13 21:43:00+00:00,2025-03-13,2025-03,CO,LATAM,books,paid,USD,58.51,58.51
t0015064,c00041,p0088,2025-03-13 21:46:00+00:00,2025-03-13,2025-03,US,,home,paid,USD,28.24,28.24
t0007825,c00275,p0056,2025-03-13 21:54:00+00:00,2025-03-13,2025-03,CO,LATAM,sports,cancelled,USD,65.56,65.56
t0002629,c02232,p0022,2025-03-13 22:08:00+00:00,2025-03-13,2025-03,,,electronics,paid,USD,94.62,94.62
t0010694,c01921,p0052,2025-03-13 22:23:00+00:00,2025-03-13,2025-03,CO,LATAM,beauty,paid,USD,63.91,63.91
t0011199,c03395,p0073,2025-03-13 22:35:00+00:00,2025-03-13,2025-03,ES,EU,electronics,paid,USD,180.36,180.36
t0020071,c03070,p0072,2025-03-13 22:46:00+00:00,2025-03-13,2025-03,US,,electronics,paid,USD,204.74,204.74
t0008678,c00680,p0014,2025-03-13 22:50:00+00:00,2025-03-13,2025-03,US,,books,refunded,USD,19.92,19.92
t0002399,c01530,p0103,2025-03-13 22:51:00+00:00,2025-03-13,2025-03,US,,books,refunded,USD,26.34,26.34
t0008844,c01493,p0079,2025-03-13 22:55:00+00:00,2025-03-13,2025-03,BR,LATAM,books,paid,MXN,17.59,1.0202200000000001
t0002323,c00028,p0029,2025-03-13 23:48:00+00:00,2025-03-13,2025-03,SE,EU,home,paid,USD,37.83,37.83
t0005861,c03455,p0024,2025-03-13 23:50:00+00:00,2025-03-13,2025-03,BR,LATAM,books,paid,MXN,11.64,0.67512
t0004533,c02950,p0032,2025-03-13 23:51:00+00:00,2025-03-13,2025-03,MX,LATAM,electronics,paid,MXN,85.78,4.97524
t0008784,c03317,p0042,2025-03-13 23:55:00+00:00,2025-03-13,2025-03,AR,LATAM,clothing,paid,EUR,33.61,36.2988
t0020294,c02718,p0092,2025-03-13 23:59:00+00:00,2025-03-13,2025-03,IT,EU,beauty,refunded,MXN,22.99,1.33342
t0013836,c03132,p0022,2025-03-14 00:21:00+00:00,2025-03-14,2025-03,US,,electronics,paid,USD,402.15,402.15
t0017006,c00336,p0099,2025-03-14 05:21:00+00:00,2025-03-14,2025-03,,,electronics,paid,BRL,165.31,29.7558
t0015542,c02741,p0077,2025-03-14 05:59:00+00:00,2025-03-14,2025-03,US,,beauty,paid,USD,20.47,20.47
t0001996,c01839,p0023,2025-03-14 06:17:00+00:00,2025-03-14,2025-03,BR,LATAM,books,paid,USD,53.75,53.75
t0001153,c00404,p0035,2025-03-14 06:53:00+00:00,2025-03-14,2025-03,CA,,sports,paid,USD,41.95,41.95
t0002763,c02908,p0072,2025-03-14 06:53:00+00:00,2025-03-14,2025-03,CO,LATAM,electronics,paid,EUR,262.59,283.5972
t0018097,c02691,p0106,2025-03-14 07:06:00+00:00,2025-03-14,2025-03,NL,EU,books,cancelled,EUR,29.14,31.471200000000003
t0018005,c00971,p0081,2025-03-14 08:06:00+00:00,2025-03-14,2025-03,NL,EU,toys,paid,USD,26.1,26.1
t0003520,c02562,p0006,2025-03-14 08:18:00+00:00,2025-03-14,2025-03,MX,LATAM,electronics,refunded,EUR,604.85,653.238
t0008293,c02737,p0077,2025-03-14 08:18:00+00:00,2025-03-14,2025-03,CL,LATAM,beauty,paid,BRL,75.55,13.598999999999998
t0011804,c00198,p0089,2025-03-14 08:23:00+00:00,2025-03-14,2025-03,PT,EU,toys,refunded,BRL,26.59,4.7862
t0001643,c03400,p0049,2025-03-14 09:37:00+00:00,2025-03-14,2025-03,MX,LATAM,home,paid,USD,89.74,89.74
t0005893,c02502,p0025,2025-03-14 09:51:00+00:00,2025-03-14,2025-03,US,,clothing,refunded,USD,54.29,54.29
t0001230,c02804,p0091,2025-03-14 09:51:00+00:00,2025-03-14,2025-03,,,electronics,paid,USD,354.43,354.43
t0014382,c02914,p0004,2025-03-14 10:21:00+00:00,2025-03-14,2025-03,NL,EU,home,paid,BRL,48.16,8.6688
t0001949,c00461,p0030,2025-03-14 10:42:00+00:00,2025-03-14,2025-03,BR,LATAM,electronics,paid,USD,129.52,129.52
t0010935,c00637,p0032,2025-03-14 10:58:00+00:00,2025-03-14,2025-03,CO,LATAM,electronics,paid,EUR,98.04,105.88320000000002
t0008639,c03301,p0012,2025-03-14 11:05:00+00:00,2025-03-14,2025-03,ES,EU,sports,paid,USD,48.25,48.25
t0016276,c02539,p0109,2025-03-14 11:08:00+00:00,2025-03-14,2025-03,AR,LATAM,books,refunded,USD,36.39,36.39
